Year,State,Income Level,Percent of Total,Number of Households
2016,Idaho,"Less than $10,000",7.02%,"41,835"
2016,Illinois,"$10,000 to $14,999",4.42%,"212,171"
2016,Illinois,"$15,000 to $19,999",4.79%,"229,808"
2016,Illinois,"$20,000 to $24,999",4.86%,"233,284"
2016,Illinois,"$25,000 to $29,999",4.49%,"215,853"
2016,Illinois,"$30,000 to $34,999",4.66%,"223,873"
2016,Illinois,"$35,000 to $39,999",4.36%,"209,353"
2016,Illinois,"$40,000 to $44,999",4.40%,"211,444"
2016,Illinois,"$45,000 to $49,999",3.84%,"184,289"
2016,Illinois,"$50,000 to $59,999",7.58%,"363,985"
2016,Illinois,"$60,000 to $74,999",9.96%,"478,067"
2016,Illinois,"$75,000 to $99,999",12.75%,"612,265"
2016,Illinois,"$100,000 to $124,999",8.98%,"431,201"
2016,Illinois,"$125,000 to $149,999",5.57%,"267,312"
2016,Illinois,"$150,000 to $199,999",6.03%,"289,346"
2016,Illinois,"$200,000 or more",6.22%,"298,593"
2016,Illinois,"Less than $10,000",7.11%,"341,280"
2016,Indiana,"$10,000 to $14,999",5.10%,"128,274"
2016,Indiana,"$15,000 to $19,999",5.57%,"139,989"
2016,Indiana,"$20,000 to $24,999",5.60%,"140,848"
2016,Indiana,"$25,000 to $29,999",5.55%,"139,568"
2016,Indiana,"$30,000 to $34,999",5.59%,"140,514"
2016,Indiana,"$35,000 to $39,999",5.25%,"132,028"
2016,Indiana,"$40,000 to $44,999",5.27%,"132,464"
2016,Indiana,"$45,000 to $49,999",4.60%,"115,760"
2016,Indiana,"$50,000 to $59,999",8.58%,"215,737"
2016,Indiana,"$60,000 to $74,999",10.82%,"272,071"
2016,Indiana,"$75,000 to $99,999",12.59%,"316,401"
2016,Indiana,"$100,000 to $124,999",7.70%,"193,460"
2016,Indiana,"$125,000 to $149,999",4.14%,"104,035"
2016,Indiana,"$150,000 to $199,999",3.58%,"89,979"
2016,Indiana,"$200,000 or more",3.04%,"76,393"
2016,Indiana,"Less than $10,000",7.01%,"176,307"
2016,Iowa,"$10,000 to $14,999",4.89%,"60,809"
2016,Iowa,"$15,000 to $19,999",4.94%,"61,346"
2016,Iowa,"$20,000 to $24,999",5.23%,"65,013"
2016,Iowa,"$25,000 to $29,999",5.17%,"64,268"
2016,Iowa,"$30,000 to $34,999",5.24%,"65,171"
2016,Iowa,"$35,000 to $39,999",4.75%,"58,969"
2016,Iowa,"$40,000 to $44,999",5.09%,"63,300"
2016,Iowa,"$45,000 to $49,999",4.31%,"53,584"
2016,Iowa,"$50,000 to $59,999",8.67%,"107,725"
2016,Iowa,"$60,000 to $74,999",11.17%,"138,837"
2016,Iowa,"$75,000 to $99,999",13.86%,"172,210"
2016,Iowa,"$100,000 to $124,999",8.44%,"104,883"
2016,Iowa,"$125,000 to $149,999",4.66%,"57,858"
2016,Iowa,"$150,000 to $199,999",4.02%,"49,988"
2016,Iowa,"$200,000 or more",3.46%,"43,056"
2016,Iowa,"Less than $10,000",6.09%,"75,624"
2016,Kansas,"$10,000 to $14,999",4.87%,"54,383"
2016,Kansas,"$15,000 to $19,999",4.89%,"54,565"
2016,Kansas,"$20,000 to $24,999",5.35%,"59,678"
2016,Kansas,"$25,000 to $29,999",5.29%,"59,070"
2016,Kansas,"$30,000 to $34,999",5.36%,"59,827"
2016,Kansas,"$35,000 to $39,999",5.06%,"56,512"
2016,Kansas,"$40,000 to $44,999",5.01%,"55,887"
2016,Kansas,"$45,000 to $49,999",4.41%,"49,228"
2016,Kansas,"$50,000 to $59,999",8.56%,"95,472"
2016,Kansas,"$60,000 to $74,999",10.80%,"120,467"
2016,Kansas,"$75,000 to $99,999",12.66%,"141,242"
2016,Kansas,"$100,000 to $124,999",8.39%,"93,675"
2016,Kansas,"$125,000 to $149,999",4.74%,"52,872"
2016,Kansas,"$150,000 to $199,999",4.29%,"47,916"
2016,Kansas,"$200,000 or more",3.99%,"44,514"
2016,Kansas,"Less than $10,000",6.32%,"70,550"
2016,Kentucky,"$10,000 to $14,999",6.69%,"114,927"
2016,Kentucky,"$15,000 to $19,999",6.35%,"109,055"
2016,Kentucky,"$20,000 to $24,999",6.05%,"103,977"
2016,Kentucky,"$25,000 to $29,999",5.67%,"97,375"
2016,Kentucky,"$30,000 to $34,999",5.57%,"95,769"
2016,Kentucky,"$35,000 to $39,999",5.11%,"87,724"
2016,Kentucky,"$40,000 to $44,999",5.03%,"86,355"
2016,Kentucky,"$45,000 to $49,999",4.30%,"73,833"
2016,Kentucky,"$50,000 to $59,999",7.97%,"137,027"
2016,Kentucky,"$60,000 to $74,999",9.85%,"169,183"
2016,Kentucky,"$75,000 to $99,999",11.10%,"190,731"
2016,Kentucky,"$100,000 to $124,999",6.88%,"118,183"
2016,Kentucky,"$125,000 to $149,999",3.74%,"64,316"
2016,Kentucky,"$150,000 to $199,999",3.12%,"53,630"
2016,Kentucky,"$200,000 or more",2.87%,"49,355"
2016,Kentucky,"Less than $10,000",9.71%,"166,777"
2016,Louisiana,"$10,000 to $14,999",6.70%,"116,057"
2016,Louisiana,"$15,000 to $19,999",6.53%,"112,979"
2016,Louisiana,"$20,000 to $24,999",6.06%,"104,920"
2016,Louisiana,"$25,000 to $29,999",5.44%,"94,157"
2016,Louisiana,"$30,000 to $34,999",5.26%,"91,013"
2016,Louisiana,"$35,000 to $39,999",4.68%,"81,081"
2016,Louisiana,"$40,000 to $44,999",4.64%,"80,312"
2016,Louisiana,"$45,000 to $49,999",4.02%,"69,560"
2016,Louisiana,"$50,000 to $59,999",7.25%,"125,452"
2016,Louisiana,"$60,000 to $74,999",9.06%,"156,880"
2016,Louisiana,"$75,000 to $99,999",10.83%,"187,431"
2016,Louisiana,"$100,000 to $124,999",7.34%,"127,013"
2016,Louisiana,"$125,000 to $149,999",4.30%,"74,489"
2016,Louisiana,"$150,000 to $199,999",4.10%,"71,073"
2016,Louisiana,"$200,000 or more",3.67%,"63,592"
2016,Louisiana,"Less than $10,000",10.13%,"175,389"
2016,Maine,"$10,000 to $14,999",5.96%,"32,820"
2016,Maine,"$15,000 to $19,999",5.82%,"32,065"
2016,Maine,"$20,000 to $24,999",5.45%,"30,013"
2016,Maine,"$25,000 to $29,999",5.49%,"30,269"
2016,Maine,"$30,000 to $34,999",5.70%,"31,392"
2016,Maine,"$35,000 to $39,999",4.87%,"26,836"
2016,Maine,"$40,000 to $44,999",4.72%,"26,035"
2016,Maine,"$45,000 to $49,999",4.43%,"24,399"
2016,Maine,"$50,000 to $59,999",8.40%,"46,296"
2016,Maine,"$60,000 to $74,999",10.79%,"59,455"
2016,Maine,"$75,000 to $99,999",12.72%,"70,080"
2016,Maine,"$100,000 to $124,999",7.84%,"43,209"
2016,Maine,"$125,000 to $149,999",4.14%,"22,830"
2016,Maine,"$150,000 to $199,999",3.63%,"19,981"
2016,Maine,"$200,000 or more",3.30%,"18,197"
2016,Maine,"Less than $10,000",6.76%,"37,232"
2016,Maryland,"$10,000 to $14,999",3.19%,"69,385"
2016,Maryland,"$15,000 to $19,999",3.19%,"69,563"
2016,Maryland,"$20,000 to $24,999",3.42%,"74,485"
2016,Maryland,"$25,000 to $29,999",3.48%,"75,783"
2016,Maryland,"$30,000 to $34,999",3.63%,"79,093"
2016,Maryland,"$35,000 to $39,999",3.39%,"73,710"
2016,Maryland,"$40,000 to $44,999",3.67%,"79,977"
2016,Maryland,"$45,000 to $49,999",3.43%,"74,631"
2016,Maryland,"$50,000 to $59,999",7.11%,"154,873"
2016,Maryland,"$60,000 to $74,999",9.80%,"213,460"
2016,Maryland,"$75,000 to $99,999",13.26%,"288,676"
2016,Maryland,"$100,000 to $124,999",10.72%,"233,501"
2016,Maryland,"$125,000 to $149,999",7.70%,"167,567"
2016,Maryland,"$150,000 to $199,999",9.20%,"200,287"
2016,Maryland,"$200,000 or more",9.73%,"211,938"
2016,Maryland,"Less than $10,000",5.08%,"110,563"
2016,Massachusetts,"$10,000 to $14,999",4.96%,"126,832"
2016,Massachusetts,"$15,000 to $19,999",4.20%,"107,494"
2016,Massachusetts,"$20,000 to $24,999",4.03%,"103,045"
2016,Massachusetts,"$25,000 to $29,999",3.58%,"91,543"
2016,Massachusetts,"$30,000 to $34,999",3.85%,"98,585"
2016,Massachusetts,"$35,000 to $39,999",3.51%,"89,942"
2016,Massachusetts,"$40,000 to $44,999",3.50%,"89,629"
2016,Massachusetts,"$45,000 to $49,999",3.18%,"81,469"
2016,Massachusetts,"$50,000 to $59,999",6.54%,"167,450"
2016,Massachusetts,"$60,000 to $74,999",8.95%,"229,018"
2016,Massachusetts,"$75,000 to $99,999",12.46%,"318,777"
2016,Massachusetts,"$100,000 to $124,999",10.01%,"256,264"
2016,Massachusetts,"$125,000 to $149,999",7.14%,"182,821"
2016,Massachusetts,"$150,000 to $199,999",8.47%,"216,817"
2016,Massachusetts,"$200,000 or more",9.62%,"246,174"
2016,Massachusetts,"Less than $10,000",5.98%,"153,029"
2016,Michigan,"$10,000 to $14,999",5.29%,"204,099"
2016,Michigan,"$15,000 to $19,999",5.55%,"214,199"
2016,Michigan,"$20,000 to $24,999",5.56%,"214,535"
2016,Michigan,"$25,000 to $29,999",5.25%,"202,578"
2016,Michigan,"$30,000 to $34,999",5.49%,"212,026"
2016,Michigan,"$35,000 to $39,999",4.97%,"191,991"
2016,Michigan,"$40,000 to $44,999",4.96%,"191,636"
2016,Michigan,"$45,000 to $49,999",4.37%,"168,823"
2016,Michigan,"$50,000 to $59,999",8.19%,"316,135"
2016,Michigan,"$60,000 to $74,999",10.31%,"398,018"
2016,Michigan,"$75,000 to $99,999",12.01%,"463,821"
2016,Michigan,"$100,000 to $124,999",7.75%,"299,007"
2016,Michigan,"$125,000 to $149,999",4.46%,"172,258"
2016,Michigan,"$150,000 to $199,999",4.27%,"164,910"
2016,Michigan,"$200,000 or more",3.80%,"146,636"
2016,Michigan,"Less than $10,000",7.76%,"299,722"
2016,Minnesota,"$10,000 to $14,999",4.21%,"89,868"
2016,Minnesota,"$15,000 to $19,999",4.23%,"90,360"
2016,Minnesota,"$20,000 to $24,999",4.50%,"96,122"
2016,Minnesota,"$25,000 to $29,999",4.26%,"91,027"
2016,Minnesota,"$30,000 to $34,999",4.43%,"94,595"
2016,Minnesota,"$35,000 to $39,999",4.39%,"93,740"
2016,Minnesota,"$40,000 to $44,999",4.37%,"93,297"
2016,Minnesota,"$45,000 to $49,999",4.01%,"85,671"
2016,Minnesota,"$50,000 to $59,999",7.93%,"169,427"
2016,Minnesota,"$60,000 to $74,999",10.76%,"229,691"
2016,Minnesota,"$75,000 to $99,999",14.05%,"300,116"
2016,Minnesota,"$100,000 to $124,999",9.81%,"209,410"
2016,Minnesota,"$125,000 to $149,999",6.09%,"129,985"
2016,Minnesota,"$150,000 to $199,999",6.12%,"130,602"
2016,Minnesota,"$200,000 or more",5.75%,"122,773"
2016,Minnesota,"Less than $10,000",5.09%,"108,626"
2016,Mississippi,"$10,000 to $14,999",7.65%,"84,096"
2016,Mississippi,"$15,000 to $19,999",7.30%,"80,213"
2016,Mississippi,"$20,000 to $24,999",6.44%,"70,762"
2016,Mississippi,"$25,000 to $29,999",6.00%,"65,980"
2016,Mississippi,"$30,000 to $34,999",5.80%,"63,680"
2016,Mississippi,"$35,000 to $39,999",5.09%,"55,943"
2016,Mississippi,"$40,000 to $44,999",5.08%,"55,784"
2016,Mississippi,"$45,000 to $49,999",4.09%,"44,924"
2016,Mississippi,"$50,000 to $59,999",7.83%,"86,008"
2016,Mississippi,"$60,000 to $74,999",9.12%,"100,164"
2016,Mississippi,"$75,000 to $99,999",10.32%,"113,364"
2016,Mississippi,"$100,000 to $124,999",6.03%,"66,304"
2016,Mississippi,"$125,000 to $149,999",3.13%,"34,344"
2016,Mississippi,"$150,000 to $199,999",2.72%,"29,934"
2016,Mississippi,"$200,000 or more",2.29%,"25,197"
2016,Mississippi,"Less than $10,000",11.11%,"122,106"
2016,Missouri,"$10,000 to $14,999",5.61%,"133,190"
2016,Missouri,"$15,000 to $19,999",5.55%,"131,639"
2016,Missouri,"$20,000 to $24,999",5.75%,"136,303"
2016,Missouri,"$25,000 to $29,999",5.52%,"130,940"
2016,Missouri,"$30,000 to $34,999",5.68%,"134,732"
2016,Missouri,"$35,000 to $39,999",5.18%,"122,925"
2016,Missouri,"$40,000 to $44,999",5.11%,"121,309"
2016,Missouri,"$45,000 to $49,999",4.40%,"104,434"
2016,Missouri,"$50,000 to $59,999",8.42%,"199,678"
2016,Missouri,"$60,000 to $74,999",10.34%,"245,202"
2016,Missouri,"$75,000 to $99,999",11.96%,"283,744"
2016,Missouri,"$100,000 to $124,999",7.42%,"176,070"
2016,Missouri,"$125,000 to $149,999",4.13%,"97,921"
2016,Missouri,"$150,000 to $199,999",3.90%,"92,577"
2016,Missouri,"$200,000 or more",3.50%,"83,135"
2016,Missouri,"Less than $10,000",7.53%,"178,563"
2016,Montana,"$10,000 to $14,999",5.99%,"24,715"
2016,Montana,"$15,000 to $19,999",5.71%,"23,561"
2016,Montana,"$20,000 to $24,999",6.14%,"25,356"
2016,Montana,"$25,000 to $29,999",5.58%,"23,023"
2016,Montana,"$30,000 to $34,999",5.93%,"24,488"
2016,Montana,"$35,000 to $39,999",5.52%,"22,762"
2016,Montana,"$40,000 to $44,999",5.02%,"20,705"
2016,Montana,"$45,000 to $49,999",4.33%,"17,852"
2016,Montana,"$50,000 to $59,999",8.28%,"34,178"
2016,Montana,"$60,000 to $74,999",10.67%,"44,026"
2016,Montana,"$75,000 to $99,999",11.78%,"48,622"
2016,Montana,"$100,000 to $124,999",7.44%,"30,699"
2016,Montana,"$125,000 to $149,999",3.94%,"16,258"
2016,Montana,"$150,000 to $199,999",3.30%,"13,603"
2016,Montana,"$200,000 or more",3.28%,"13,541"
2016,Montana,"Less than $10,000",7.09%,"29,264"
2016,Nebraska,"$10,000 to $14,999",4.88%,"36,213"
2016,Nebraska,"$15,000 to $19,999",4.80%,"35,588"
2016,Nebraska,"$20,000 to $24,999",5.41%,"40,147"
2016,Nebraska,"$25,000 to $29,999",5.14%,"38,140"
2016,Nebraska,"$30,000 to $34,999",5.33%,"39,512"
2016,Nebraska,"$35,000 to $39,999",4.98%,"36,960"
2016,Nebraska,"$40,000 to $44,999",4.90%,"36,334"
2016,Nebraska,"$45,000 to $49,999",4.51%,"33,429"
2016,Nebraska,"$50,000 to $59,999",8.61%,"63,877"
2016,Nebraska,"$60,000 to $74,999",11.17%,"82,811"
2016,Nebraska,"$75,000 to $99,999",13.05%,"96,780"
2016,Nebraska,"$100,000 to $124,999",8.81%,"65,314"
2016,Nebraska,"$125,000 to $149,999",4.67%,"34,609"
2016,Nebraska,"$150,000 to $199,999",4.22%,"31,282"
2016,Nebraska,"$200,000 or more",3.68%,"27,310"
2016,Nebraska,"Less than $10,000",5.84%,"43,275"
2016,Nevada,"$10,000 to $14,999",4.53%,"46,697"
2016,Nevada,"$15,000 to $19,999",4.94%,"50,934"
2016,Nevada,"$20,000 to $24,999",5.40%,"55,699"
2016,Nevada,"$25,000 to $29,999",5.37%,"55,380"
2016,Nevada,"$30,000 to $34,999",5.58%,"57,468"
2016,Nevada,"$35,000 to $39,999",4.97%,"51,215"
2016,Nevada,"$40,000 to $44,999",5.18%,"53,351"
2016,Nevada,"$45,000 to $49,999",4.59%,"47,299"
2016,Nevada,"$50,000 to $59,999",8.53%,"87,970"
2016,Nevada,"$60,000 to $74,999",11.10%,"114,366"
2016,Nevada,"$75,000 to $99,999",12.71%,"130,981"
2016,Nevada,"$100,000 to $124,999",8.05%,"82,922"
2016,Nevada,"$125,000 to $149,999",4.64%,"47,802"
2016,Nevada,"$150,000 to $199,999",4.24%,"43,701"
2016,Nevada,"$200,000 or more",3.74%,"38,588"
2016,Nevada,"Less than $10,000",6.44%,"66,328"
2016,New Hampshire,"$10,000 to $14,999",3.76%,"19,590"
2016,New Hampshire,"$15,000 to $19,999",3.92%,"20,456"
2016,New Hampshire,"$20,000 to $24,999",4.07%,"21,202"
2016,New Hampshire,"$25,000 to $29,999",4.02%,"20,952"
2016,New Hampshire,"$30,000 to $34,999",4.25%,"22,156"
2016,New Hampshire,"$35,000 to $39,999",3.94%,"20,542"
2016,New Hampshire,"$40,000 to $44,999",4.15%,"21,653"
2016,New Hampshire,"$45,000 to $49,999",3.99%,"20,798"
2016,New Hampshire,"$50,000 to $59,999",7.62%,"39,713"
2016,New Hampshire,"$60,000 to $74,999",10.67%,"55,630"
2016,New Hampshire,"$75,000 to $99,999",14.31%,"74,611"
2016,New Hampshire,"$100,000 to $124,999",10.67%,"55,655"
2016,New Hampshire,"$125,000 to $149,999",6.61%,"34,483"
2016,New Hampshire,"$150,000 to $199,999",7.39%,"38,515"
2016,New Hampshire,"$200,000 or more",6.59%,"34,375"
2016,New Hampshire,"Less than $10,000",4.04%,"21,042"
2016,New Jersey,"$10,000 to $14,999",3.75%,"119,850"
2016,New Jersey,"$15,000 to $19,999",3.95%,"126,336"
2016,New Jersey,"$20,000 to $24,999",4.01%,"128,200"
2016,New Jersey,"$25,000 to $29,999",3.77%,"120,418"
2016,New Jersey,"$30,000 to $34,999",3.78%,"120,719"
2016,New Jersey,"$35,000 to $39,999",3.55%,"113,490"
2016,New Jersey,"$40,000 to $44,999",3.57%,"113,924"
2016,New Jersey,"$45,000 to $49,999",3.19%,"101,987"
2016,New Jersey,"$50,000 to $59,999",6.70%,"214,080"
2016,New Jersey,"$60,000 to $74,999",8.98%,"286,887"
2016,New Jersey,"$75,000 to $99,999",12.34%,"394,405"
2016,New Jersey,"$100,000 to $124,999",10.15%,"324,399"
2016,New Jersey,"$125,000 to $149,999",7.05%,"225,196"
2016,New Jersey,"$150,000 to $199,999",8.97%,"286,629"
2016,New Jersey,"$200,000 or more",10.76%,"343,659"
2016,New Jersey,"Less than $10,000",5.47%,"174,835"
2016,New Mexico,"$10,000 to $14,999",6.50%,"49,598"
2016,New Mexico,"$15,000 to $19,999",6.24%,"47,617"
2016,New Mexico,"$20,000 to $24,999",6.30%,"48,016"
2016,New Mexico,"$25,000 to $29,999",5.58%,"42,560"
2016,New Mexico,"$30,000 to $34,999",5.43%,"41,371"
2016,New Mexico,"$35,000 to $39,999",4.78%,"36,488"
2016,New Mexico,"$40,000 to $44,999",4.86%,"37,049"
2016,New Mexico,"$45,000 to $49,999",4.30%,"32,780"
2016,New Mexico,"$50,000 to $59,999",7.70%,"58,719"
2016,New Mexico,"$60,000 to $74,999",9.37%,"71,473"
2016,New Mexico,"$75,000 to $99,999",11.29%,"86,104"
2016,New Mexico,"$100,000 to $124,999",7.03%,"53,599"
2016,New Mexico,"$125,000 to $149,999",3.97%,"30,295"
2016,New Mexico,"$150,000 to $199,999",3.81%,"29,082"
2016,New Mexico,"$200,000 or more",3.13%,"23,902"
2016,New Mexico,"Less than $10,000",9.69%,"73,898"
2016,New York,"$10,000 to $14,999",5.14%,"373,344"
2016,New York,"$15,000 to $19,999",4.85%,"352,269"
2016,New York,"$20,000 to $24,999",4.67%,"339,512"
2016,New York,"$25,000 to $29,999",4.33%,"314,369"
2016,New York,"$30,000 to $34,999",4.37%,"317,861"
2016,New York,"$35,000 to $39,999",4.01%,"291,582"
2016,New York,"$40,000 to $44,999",3.99%,"289,571"
2016,New York,"$45,000 to $49,999",3.46%,"251,651"
2016,New York,"$50,000 to $59,999",6.97%,"506,149"
2016,New York,"$60,000 to $74,999",9.24%,"671,207"
2016,New York,"$75,000 to $99,999",11.91%,"865,492"
2016,New York,"$100,000 to $124,999",8.82%,"640,702"
2016,New York,"$125,000 to $149,999",5.80%,"421,549"
2016,New York,"$150,000 to $199,999",6.73%,"489,214"
2016,New York,"$200,000 or more",8.05%,"584,890"
2016,New York,"Less than $10,000",7.66%,"556,825"
2016,North Carolina,"$10,000 to $14,999",6.08%,"232,150"
2016,North Carolina,"$15,000 to $19,999",5.76%,"219,592"
2016,North Carolina,"$20,000 to $24,999",5.79%,"221,068"
2016,North Carolina,"$25,000 to $29,999",5.67%,"216,477"
2016,North Carolina,"$30,000 to $34,999",5.75%,"219,354"
2016,North Carolina,"$35,000 to $39,999",5.12%,"195,323"
2016,North Carolina,"$40,000 to $44,999",5.10%,"194,664"
2016,North Carolina,"$45,000 to $49,999",4.49%,"171,241"
2016,North Carolina,"$50,000 to $59,999",8.19%,"312,635"
2016,North Carolina,"$60,000 to $74,999",9.83%,"374,954"
2016,North Carolina,"$75,000 to $99,999",11.59%,"442,371"
2016,North Carolina,"$100,000 to $124,999",7.07%,"269,886"
2016,North Carolina,"$125,000 to $149,999",3.99%,"152,366"
2016,North Carolina,"$150,000 to $199,999",3.92%,"149,685"
2016,North Carolina,"$200,000 or more",3.91%,"149,227"
2016,North Carolina,"Less than $10,000",7.72%,"294,399"
2016,North Dakota,"$10,000 to $14,999",4.57%,"13,946"
2016,North Dakota,"$15,000 to $19,999",4.12%,"12,587"
2016,North Dakota,"$20,000 to $24,999",4.64%,"14,148"
2016,North Dakota,"$25,000 to $29,999",4.76%,"14,521"
2016,North Dakota,"$30,000 to $34,999",4.95%,"15,106"
2016,North Dakota,"$35,000 to $39,999",4.46%,"13,596"
2016,North Dakota,"$40,000 to $44,999",4.80%,"14,660"
2016,North Dakota,"$45,000 to $49,999",4.31%,"13,167"
2016,North Dakota,"$50,000 to $59,999",7.89%,"24,072"
2016,North Dakota,"$60,000 to $74,999",10.67%,"32,554"
2016,North Dakota,"$75,000 to $99,999",13.89%,"42,372"
2016,North Dakota,"$100,000 to $124,999",9.56%,"29,184"
2016,North Dakota,"$125,000 to $149,999",5.43%,"16,579"
2016,North Dakota,"$150,000 to $199,999",5.02%,"15,324"
2016,North Dakota,"$200,000 or more",4.87%,"14,859"
2016,North Dakota,"Less than $10,000",6.06%,"18,488"
2016,Ohio,"$10,000 to $14,999",5.43%,"249,837"
2016,Ohio,"$15,000 to $19,999",5.56%,"255,923"
2016,Ohio,"$20,000 to $24,999",5.63%,"259,028"
2016,Ohio,"$25,000 to $29,999",5.25%,"241,591"
2016,Ohio,"$30,000 to $34,999",5.43%,"249,666"
2016,Ohio,"$35,000 to $39,999",4.92%,"226,538"
2016,Ohio,"$40,000 to $44,999",4.93%,"226,913"
2016,Ohio,"$45,000 to $49,999",4.31%,"198,455"
2016,Ohio,"$50,000 to $59,999",8.24%,"379,214"
2016,Ohio,"$60,000 to $74,999",10.28%,"472,799"
2016,Ohio,"$75,000 to $99,999",12.16%,"559,520"
2016,Ohio,"$100,000 to $124,999",7.74%,"356,366"
2016,Ohio,"$125,000 to $149,999",4.45%,"204,562"
2016,Ohio,"$150,000 to $199,999",4.12%,"189,677"
2016,Ohio,"$200,000 or more",3.66%,"168,570"
2016,Ohio,"Less than $10,000",7.88%,"362,790"
2016,Oklahoma,"$10,000 to $14,999",5.92%,"86,545"
2016,Oklahoma,"$15,000 to $19,999",5.83%,"85,166"
2016,Oklahoma,"$20,000 to $24,999",5.92%,"86,473"
2016,Oklahoma,"$25,000 to $29,999",5.71%,"83,444"
2016,Oklahoma,"$30,000 to $34,999",5.68%,"83,007"
2016,Oklahoma,"$35,000 to $39,999",5.20%,"76,051"
2016,Oklahoma,"$40,000 to $44,999",5.15%,"75,280"
2016,Oklahoma,"$45,000 to $49,999",4.37%,"63,935"
2016,Oklahoma,"$50,000 to $59,999",8.31%,"121,440"
2016,Oklahoma,"$60,000 to $74,999",10.51%,"153,583"
2016,Oklahoma,"$75,000 to $99,999",11.70%,"170,992"
2016,Oklahoma,"$100,000 to $124,999",7.22%,"105,512"
2016,Oklahoma,"$125,000 to $149,999",3.81%,"55,697"
2016,Oklahoma,"$150,000 to $199,999",3.57%,"52,222"
2016,Oklahoma,"$200,000 or more",3.32%,"48,490"
2016,Oklahoma,"Less than $10,000",7.78%,"113,663"
2016,Oregon,"$10,000 to $14,999",5.11%,"78,916"
2016,Oregon,"$15,000 to $19,999",5.30%,"81,988"
2016,Oregon,"$20,000 to $24,999",5.30%,"81,866"
2016,Oregon,"$25,000 to $29,999",5.34%,"82,525"
2016,Oregon,"$30,000 to $34,999",5.14%,"79,438"
2016,Oregon,"$35,000 to $39,999",4.80%,"74,240"
2016,Oregon,"$40,000 to $44,999",4.81%,"74,295"
2016,Oregon,"$45,000 to $49,999",4.29%,"66,292"
2016,Oregon,"$50,000 to $59,999",8.09%,"125,120"
2016,Oregon,"$60,000 to $74,999",10.46%,"161,757"
2016,Oregon,"$75,000 to $99,999",12.68%,"195,969"
2016,Oregon,"$100,000 to $124,999",8.19%,"126,665"
2016,Oregon,"$125,000 to $149,999",4.83%,"74,656"
2016,Oregon,"$150,000 to $199,999",4.46%,"68,882"
2016,Oregon,"$200,000 or more",4.29%,"66,308"
2016,Oregon,"Less than $10,000",6.91%,"106,828"
2016,Pennsylvania,"$10,000 to $14,999",5.09%,"252,508"
2016,Pennsylvania,"$15,000 to $19,999",5.28%,"262,162"
2016,Pennsylvania,"$20,000 to $24,999",5.19%,"257,535"
2016,Pennsylvania,"$25,000 to $29,999",4.99%,"247,627"
2016,Pennsylvania,"$30,000 to $34,999",5.00%,"248,062"
2016,Pennsylvania,"$35,000 to $39,999",4.60%,"228,082"
2016,Pennsylvania,"$40,000 to $44,999",4.66%,"231,386"
2016,Pennsylvania,"$45,000 to $49,999",4.13%,"204,703"
2016,Pennsylvania,"$50,000 to $59,999",8.06%,"400,015"
